2025-09-24;2645.36
2025-09-25;2623.51
2025-09-26;2644.62
2025-09-29;2652.03
2025-09-30;2662.80
2025-10-01;2677.09
2025-10-02;2708.59
2025-10-03;2728.97
2025-10-06;2741.29
2025-10-07;2722.12
2025-10-08;2733.49
2025-10-09;2730.06
2025-10-10;2707.50
2025-10-13;2709.03
2025-10-14;2721.20
2025-10-15;2738.14
2025-10-16;2741.83
2025-10-17;2701.40
2025-10-20;2736.17
2025-10-21;2754.25
2025-10-22;2745.54
2025-10-24;2786.89
